,start_st,weekday,date,demand,demand_int
6639,499,0,4/24/2017,31.28404831,31
6640,499,1,4/4/2017,24.2823915,24
6641,499,1,4/11/2017,27.21631296,27
6642,499,1,4/18/2017,25.21882116,25
6643,499,1,4/25/2017,25.12569115,25
6644,499,2,4/5/2017,11.85014538,12
6645,499,2,4/12/2017,10.62384106,11
6646,499,2,4/19/2017,11.19244638,11
6647,499,2,4/26/2017,10.98797298,11
6648,499,3,4/6/2017,26.27936519,26
6649,499,3,4/13/2017,24.45756938,24
6650,499,3,4/20/2017,24.88040425,25
6651,499,3,4/27/2017,24.85114869,25
6652,499,4,4/7/2017,73.37940523,73
6653,499,4,4/14/2017,73.49242792,73
6654,499,4,4/21/2017,73.64150831,74
6655,499,4,4/28/2017,73.79167624,74
6656,499,5,4/1/2017,7.792548516,8
6657,499,5,4/8/2017,7.74914411,8
6658,499,5,4/15/2017,7.664090219,8
6659,499,5,4/22/2017,7.584563324,8
6660,499,6,4/2/2017,24.06667922,24
6661,499,6,4/9/2017,24.20174556,24
6662,499,6,4/16/2017,24.05445591,24
6663,499,6,4/23/2017,23.9460133,24
6664,500,0,4/3/2017,9.378955219,9
6665,500,0,4/10/2017,9.300797909,9
6666,500,0,4/17/2017,9.223291905,9
6667,500,0,4/24/2017,9.146431778,9
6668,500,1,4/4/2017,24.7498757,25
6669,500,1,4/11/2017,24.6461918,25
6670,500,1,4/18/2017,24.54294225,25
6671,500,1,4/25/2017,24.44012525,24
6672,500,2,4/5/2017,18.83568703,19
6673,500,2,4/12/2017,18.69299677,19
6674,500,2,4/19/2017,18.55388014,19
6675,500,2,4/26/2017,18.41603918,18
6676,500,3,4/6/2017,13.37475137,13
6677,500,3,4/13/2017,13.23969956,13
6678,500,3,4/20/2017,13.10601144,13
6679,500,3,4/27/2017,12.97367324,13
6680,500,4,4/7/2017,37.93154339,38
6681,500,4,4/14/2017,37.83198658,38
6682,500,4,4/21/2017,37.75307288,38
6683,500,4,4/28/2017,37.6747564,38
6684,500,5,4/1/2017,6.415655579,6
6685,500,5,4/8/2017,6.534466897,7
6686,500,5,4/15/2017,6.562881413,7
6687,500,5,4/22/2017,6.460030454,6
6688,500,6,4/2/2017,7.225809057,7
6689,500,6,4/9/2017,7.198294067,7
6690,500,6,4/16/2017,7.165009068,7
6691,500,6,4/23/2017,7.132164496,7
6692,501,0,4/3/2017,7.051416978,7
6693,501,0,4/10/2017,6.98602154,7
6694,501,0,4/17/2017,6.921220903,7
6695,501,0,4/24/2017,6.857021063,7
6696,501,1,4/4/2017,9.499124281,9
6697,501,1,4/11/2017,10.48632124,10
6698,501,1,4/18/2017,9.945766907,10
6699,501,1,4/25/2017,9.699898425,10
6700,501,2,4/5/2017,9.143091739,9
6701,501,2,4/12/2017,9.060250472,9
6702,501,2,4/19/2017,8.972803631,9
6703,501,2,4/26/2017,8.886533632,9
6704,501,3,4/6/2017,3.774668121,4
6705,501,3,4/13/2017,3.728395159,4
6706,501,3,4/20/2017,3.680499484,4
6707,501,3,4/27/2017,3.633400749,4
6708,501,4,4/7/2017,11.24268672,11
6709,501,4,4/14/2017,11.13344878,11
6710,501,4,4/21/2017,11.07568651,11
6711,501,4,4/28/2017,11.02238341,11
6712,501,5,4/1/2017,1.953628949,2
6713,501,5,4/8/2017,1.926598174,2
6714,501,5,4/15/2017,1.899520941,2
6715,501,5,4/22/2017,1.87281547,2
6716,501,6,4/2/2017,3.052296798,3
6717,501,6,4/9/2017,3.023381394,3
6718,501,6,4/16/2017,2.993866251,3
6719,501,6,4/23/2017,2.964669237,3
6720,502,0,4/3/2017,9.472079841,9
6721,502,0,4/10/2017,9.390101714,9
6722,502,0,4/17/2017,9.310801015,9
6723,502,0,4/24/2017,9.232468596,9
6724,502,1,4/4/2017,6.527427334,7
6725,502,1,4/11/2017,6.467117069,6
6726,502,1,4/18/2017,6.407364042,6
6727,502,1,4/25/2017,6.348163103,6
6728,502,2,4/5/2017,11.60121717,12
6729,502,2,4/12/2017,11.50652651,12
6730,502,2,4/19/2017,11.41648235,11
6731,502,2,4/26/2017,11.32690522,11
6732,502,3,4/6/2017,13.28591752,13
6733,502,3,4/13/2017,13.22958358,13
6734,502,3,4/20/2017,13.11205425,13
6735,502,3,4/27/2017,13.00677762,13
6736,502,4,4/7/2017,21.31168608,21
6737,502,4,4/14/2017,21.16225054,21
6738,502,4,4/21/2017,21.07249679,21
6739,502,4,4/28/2017,20.97977913,21
6740,502,5,4/1/2017,3.685832648,4
6741,502,5,4/8/2017,3.635324654,4
6742,502,5,4/15/2017,3.582155374,4
6743,502,5,4/22/2017,3.530001459,4
6744,502,6,4/2/2017,11.92888131,12
6745,502,6,4/9/2017,11.84387372,12
6746,502,6,4/16/2017,11.76905822,12
6747,502,6,4/23/2017,11.69359643,12
6748,503,0,4/3/2017,29.13127611,29
6749,503,0,4/10/2017,28.96086707,29
6750,503,0,4/17/2017,28.79189063,29
6751,503,0,4/24/2017,28.62389614,29
6752,503,1,4/4/2017,22.89892704,23
6753,503,1,4/11/2017,25.74027559,26
6754,503,1,4/18/2017,24.54180026,25
6755,503,1,4/25/2017,23.84404057,24
6756,503,2,4/5/2017,22.5650638,23
6757,503,2,4/12/2017,22.39168192,22
6758,503,2,4/19/2017,22.21797935,22
6759,503,2,4/26/2017,22.04567183,22
6760,503,3,4/6/2017,11.02183494,11
6761,503,3,4/13/2017,10.90041224,11
6762,503,3,4/20/2017,10.78032778,11
6763,503,3,4/27/2017,10.66156624,11
6764,503,4,4/7/2017,45.98986109,46
6765,503,4,4/14/2017,45.62269378,46
6766,503,4,4/21/2017,45.53723528,46
6767,503,4,4/28/2017,45.4758386,45
6768,503,5,4/1/2017,6.616202034,7
6769,503,5,4/8/2017,6.659862238,7
6770,503,5,4/15/2017,6.619376164,7
6771,503,5,4/22/2017,6.563917349,7
6772,503,6,4/2/2017,7.770812114,8
6773,503,6,4/9/2017,7.711622813,8
6774,503,6,4/16/2017,7.645035607,8
6775,503,6,4/23/2017,7.579543875,8
6776,504,0,4/3/2017,33.99718246,34
6777,504,0,4/10/2017,35.11604814,35
6778,504,0,4/17/2017,35.37562611,35
6779,504,0,4/24/2017,34.58695777,35
6780,504,1,4/4/2017,25.39157399,25
6781,504,1,4/11/2017,29.90636335,30
6782,504,1,4/18/2017,27.87316454,28
6783,504,1,4/25/2017,26.6265269,27
6784,504,2,4/5/2017,24.13476636,24
6785,504,2,4/12/2017,23.68065476,24
6786,504,2,4/19/2017,22.64596537,23
6787,504,2,4/26/2017,23.02990923,23
6788,504,3,4/6/2017,25.86130078,26
6789,504,3,4/13/2017,25.62851727,26
6790,504,3,4/20/2017,25.39715846,25
6791,504,3,4/27/2017,25.16791192,25
6792,504,4,4/7/2017,60.72449259,61
6793,504,4,4/14/2017,60.28165369,60
6794,504,4,4/21/2017,60.16006473,60
6795,504,4,4/28/2017,60.01637921,60
6796,504,5,4/1/2017,17.5055527,18
6797,504,5,4/8/2017,17.35135665,17
6798,504,5,4/15/2017,17.188869,17
6799,504,5,4/22/2017,17.02746412,17
6800,504,6,4/2/2017,34.29854075,34
6801,504,6,4/9/2017,34.15971481,34
6802,504,6,4/16/2017,33.97373702,34
6803,504,6,4/23/2017,33.79391766,34
6804,505,0,4/3/2017,38.77532652,39
6805,505,0,4/10/2017,38.49522235,38
6806,505,0,4/17/2017,38.40160798,38
6807,505,0,4/24/2017,38.13978717,38
6808,505,1,4/4/2017,30.81081675,31
6809,505,1,4/11/2017,34.60865774,35
6810,505,1,4/18/2017,32.4202548,32
6811,505,1,4/25/2017,31.95152108,32
6812,505,2,4/5/2017,19.46917479,19
6813,505,2,4/12/2017,19.32632089,19
6814,505,2,4/19/2017,19.15893543,19
6815,505,2,4/26/2017,18.99495976,19
6816,505,3,4/6/2017,14.47355501,14
6817,505,3,4/13/2017,14.33391923,14
6818,505,3,4/20/2017,14.18304889,14
6819,505,3,4/27/2017,14.03527899,14
6820,505,4,4/7/2017,49.95804968,50
6821,505,4,4/14/2017,49.74559418,50
6822,505,4,4/21/2017,49.6313116,50
6823,505,4,4/28/2017,49.52157242,50
6824,505,5,4/1/2017,6.542114872,7
6825,505,5,4/8/2017,6.517470842,7
6826,505,5,4/15/2017,6.442739761,6
6827,505,5,4/22/2017,6.374992608,6
6828,505,6,4/2/2017,20.61983959,21
6829,505,6,4/9/2017,21.26485207,21
6830,505,6,4/16/2017,21.05455426,21
6831,505,6,4/23/2017,21.02324374,21
6832,507,0,4/3/2017,28.02525254,28
6833,507,0,4/10/2017,28.02705505,28
6834,507,0,4/17/2017,27.77479228,28
6835,507,0,4/24/2017,27.60268881,28
6836,507,1,4/4/2017,15.59128808,16
6837,507,1,4/11/2017,15.3561074,15
6838,507,1,4/18/2017,15.22386096,15
6839,507,1,4/25/2017,15.10765643,15
6840,507,2,4/5/2017,21.356697,21
6841,507,2,4/12/2017,19.74190249,20
6842,507,2,4/19/2017,20.16004794,20
6843,507,2,4/26/2017,20.05089876,20
6844,507,3,4/6/2017,10.49052549,10
6845,507,3,4/13/2017,10.37750265,10
6846,507,3,4/20/2017,10.26564127,10
6847,507,3,4/27/2017,10.15498605,10
6848,507,4,4/7/2017,41.00461059,41
6849,507,4,4/14/2017,39.66826138,40
6850,507,4,4/21/2017,39.82149359,40
6851,507,4,4/28/2017,39.69231453,40
6852,507,5,4/1/2017,10.28299585,10
6853,507,5,4/8/2017,10.21266487,10
6854,507,5,4/15/2017,10.12282863,10
6855,507,5,4/22/2017,10.03664356,10
6856,507,6,4/2/2017,13.56913436,14
6857,507,6,4/9/2017,13.48462545,13
6858,507,6,4/16/2017,13.40064287,13
6859,507,6,4/23/2017,13.31718333,13
6860,508,0,4/3/2017,6.742666955,7
6861,508,0,4/10/2017,6.715532533,7
6862,508,0,4/17/2017,6.55948252,7
6863,508,0,4/24/2017,6.514954416,7
6864,508,1,4/4/2017,5.046687475,5
6865,508,1,4/11/2017,4.952192921,5
6866,508,1,4/18/2017,4.900724316,5
6867,508,1,4/25/2017,4.843098991,5
6868,508,2,4/5/2017,8.607627132,9
6869,508,2,4/12/2017,8.616372482,9
6870,508,2,4/19/2017,8.514099584,9
6871,508,2,4/26/2017,8.430134917,8
6872,508,3,4/6/2017,2.959667345,3
6873,508,3,4/13/2017,2.918528657,3
6874,508,3,4/20/2017,2.876932337,3
6875,508,3,4/27/2017,2.835988267,3
6876,508,4,4/7/2017,17.16482471,17
6877,508,4,4/14/2017,16.98188367,17
6878,508,4,4/21/2017,16.92938252,17
6879,508,4,4/28/2017,16.86538996,17
6880,508,5,4/1/2017,1.806021592,2
6881,508,5,4/8/2017,1.510903532,2
6882,508,5,4/15/2017,1.610121702,2
6883,508,5,4/22/2017,1.61969217,2
6884,508,6,4/2/2017,9.266221547,9
6885,508,6,4/9/2017,9.926432864,10
6886,508,6,4/16/2017,9.563649737,10
6887,508,6,4/23/2017,9.670879857,10
6888,509,0,4/3/2017,31.74762268,32
6889,509,0,4/10/2017,31.64852761,32
6890,509,0,4/17/2017,31.35784251,31
6891,509,0,4/24/2017,31.24985115,31
6892,509,1,4/4/2017,11.44363931,11
6893,509,1,4/11/2017,13.68615235,14
6894,509,1,4/18/2017,12.73785398,13
6895,509,1,4/25/2017,12.16487949,12
6896,509,2,4/5/2017,18.06936924,18
6897,509,2,4/12/2017,17.99987058,18
6898,509,2,4/19/2017,17.83180503,18
6899,509,2,4/26/2017,17.68571721,18
6900,509,3,4/6/2017,15.84829639,16
6901,509,3,4/13/2017,15.68086169,16
6902,509,3,4/20/2017,15.52751324,16
6903,509,3,4/27/2017,15.37414545,15
6904,509,4,4/7/2017,46.00668345,46
6905,509,4,4/14/2017,45.1778726,45
6906,509,4,4/21/2017,45.15143432,45
6907,509,4,4/28/2017,45.01568647,45
6908,509,5,4/1/2017,17.53521219,18
6909,509,5,4/8/2017,17.42064844,17
6910,509,5,4/15/2017,17.26955319,17
6911,509,5,4/22/2017,17.12411852,17
6912,509,6,4/2/2017,13.43171652,13
6913,509,6,4/9/2017,13.30953242,13
6914,509,6,4/16/2017,13.19072425,13
6915,509,6,4/23/2017,13.07280919,13
6916,511,0,4/3/2017,32.10551271,32
6917,511,0,4/10/2017,31.90237275,32
6918,511,0,4/17/2017,31.72804569,32
6919,511,0,4/24/2017,31.55188349,32
6920,511,1,4/4/2017,19.71368522,20
6921,511,1,4/11/2017,20.80988203,21
6922,511,1,4/18/2017,20.44985085,20
6923,511,1,4/25/2017,19.86392287,20
6924,511,2,4/5/2017,16.37185704,16
6925,511,2,4/12/2017,16.14387577,16
6926,511,2,4/19/2017,16.0089122,16
6927,511,2,4/26/2017,15.85905586,16
6928,511,3,4/6/2017,12.2944075,12
6929,511,3,4/13/2017,12.1549335,12
6930,511,3,4/20/2017,12.03666232,12
6931,511,3,4/27/2017,11.91740555,12
6932,511,4,4/7/2017,26.63011751,27
6933,511,4,4/14/2017,26.48006159,26
6934,511,4,4/21/2017,26.3632795,26
6935,511,4,4/28/2017,26.24836875,26
6936,511,5,4/1/2017,13.45977433,13
6937,511,5,4/8/2017,13.46484547,13
6938,511,5,4/15/2017,13.37355717,13
6939,511,5,4/22/2017,13.29367539,13
6940,511,6,4/2/2017,13.37188986,13
6941,511,6,4/9/2017,13.37699651,13
6942,511,6,4/16/2017,13.28535282,13
6943,511,6,4/23/2017,13.20895663,13
6944,514,0,4/3/2017,5.797948864,6
6945,514,0,4/10/2017,5.708619234,6
6946,514,0,4/17/2017,5.648718486,6
6947,514,0,4/24/2017,5.583373849,6
6948,514,1,4/4/2017,6.739066059,7
6949,514,1,4/11/2017,8.02446053,8
6950,514,1,4/18/2017,7.220953519,7
6951,514,1,4/25/2017,7.168720587,7
6952,514,2,4/5/2017,6.558988458,7
6953,514,2,4/12/2017,6.084534865,6
6954,514,2,4/19/2017,6.430776274,6
6955,514,2,4/26/2017,6.152237486,6
6956,514,3,4/6/2017,1.453957439,1
6957,514,3,4/13/2017,1.435389733,1
6958,514,3,4/20/2017,1.408035605,1
6959,514,3,4/27/2017,1.38298134,1
6960,514,4,4/7/2017,17.74344221,18
6961,514,4,4/14/2017,17.6625918,18
6962,514,4,4/21/2017,17.59890064,18
6963,514,4,4/28/2017,17.53594706,18
6964,514,5,4/1/2017,2.500159734,3
6965,514,5,4/8/2017,2.027603718,2
6966,514,5,4/15/2017,2.334137548,2
6967,514,5,4/22/2017,2.205810182,2
6968,514,6,4/2/2017,2.347002164,2
6969,514,6,4/9/2017,2.315704395,2
6970,514,6,4/16/2017,2.285955656,2
6971,514,6,4/23/2017,2.25643507,2
6972,515,0,4/3/2017,16.49162388,16
6973,515,0,4/10/2017,16.42847677,16
6974,515,0,4/17/2017,16.30739441,16
6975,515,0,4/24/2017,16.19781765,16
6976,515,1,4/4/2017,25.57567502,26
6977,515,1,4/11/2017,28.81050502,29
6978,515,1,4/18/2017,27.47282355,27
6979,515,1,4/25/2017,26.85028095,27
6980,515,2,4/5/2017,14.47092868,14
6981,515,2,4/12/2017,14.35492002,14
6982,515,2,4/19/2017,14.2331154,14
6983,515,2,4/26/2017,14.11283682,14
6984,515,3,4/6/2017,11.21160232,11
6985,515,3,4/13/2017,11.10764973,11
6986,515,3,4/20/2017,11.00136017,11
6987,515,3,4/27/2017,10.89632274,11
6988,515,4,4/7/2017,34.93446735,35
6989,515,4,4/14/2017,34.67625966,35
6990,515,4,4/21/2017,34.62154094,35
6991,515,4,4/28/2017,34.55008254,35
6992,515,5,4/1/2017,13.50395411,14
6993,515,5,4/8/2017,12.45960534,12
6994,515,5,4/15/2017,13.19671154,13
6995,515,5,4/22/2017,12.87721805,13
6996,515,6,4/2/2017,14.57366936,15
6997,515,6,4/9/2017,14.48231869,14
6998,515,6,4/16/2017,14.3866326,14
6999,515,6,4/23/2017,14.29180994,14
7000,516,0,4/3/2017,8.237237486,8
7001,516,0,4/10/2017,8.094991293,8
7002,516,0,4/17/2017,8.047336032,8
7003,516,0,4/24/2017,7.988229154,8
7004,516,1,4/4/2017,5.693004467,6
7005,516,1,4/11/2017,5.527941504,6
7006,516,1,4/18/2017,5.500975233,6
7007,516,1,4/25/2017,5.450448339,5
7008,516,2,4/5/2017,10.05312693,10
7009,516,2,4/12/2017,9.496156065,9
7010,516,2,4/19/2017,9.64208424,10
7011,516,2,4/26/2017,9.602982264,10
7012,516,3,4/6/2017,2.398049827,2
7013,516,3,4/13/2017,2.3652132,2
7014,516,3,4/20/2017,2.332826207,2
7015,516,3,4/27/2017,2.300882691,2
7016,516,4,4/7/2017,7.351492145,7
7017,516,4,4/14/2017,7.230353865,7
7018,516,4,4/21/2017,7.185650708,7
7019,516,4,4/28/2017,7.148624795,7
7020,516,5,4/1/2017,0.635734218,1
7021,516,5,4/8/2017,0.629197757,1
7022,516,5,4/15/2017,0.620484303,1
7023,516,5,4/22/2017,0.611717562,1
7024,516,6,4/2/2017,0.614143468,1
7025,516,6,4/9/2017,0.739633391,1
7026,516,6,4/16/2017,0.742807886,1
7027,516,6,4/23/2017,0.661902012,1
7028,517,0,4/3/2017,27.70542112,28
7029,517,0,4/10/2017,27.54024705,28
7030,517,0,4/17/2017,27.37871053,27
7031,517,0,4/24/2017,27.21801207,27
7032,517,1,4/4/2017,84.53547099,85
7033,517,1,4/11/2017,85.16014717,85
7034,517,1,4/18/2017,93.57850751,94
7035,517,1,4/25/2017,87.61807047,88
7036,517,2,4/5/2017,49.65015456,50
7037,517,2,4/12/2017,49.41543378,49
7038,517,2,4/19/2017,49.145383,49
7039,517,2,4/26/2017,48.87506434,49
7040,517,3,4/6/2017,27.99637278,28
7041,517,3,4/13/2017,27.72149777,28
7042,517,3,4/20/2017,27.44932155,27
7043,517,3,4/27/2017,27.17981761,27
7044,517,4,4/7/2017,79.5328736,80
7045,517,4,4/14/2017,79.07877525,79
7046,517,4,4/21/2017,78.94985656,79
7047,517,4,4/28/2017,78.84079827,79
7048,517,5,4/1/2017,3.449285505,3
7049,517,5,4/8/2017,3.429043151,3
7050,517,5,4/15/2017,3.407655004,3
7051,517,5,4/22/2017,3.386365172,3
7052,517,6,4/2/2017,8.076261361,8
7053,517,6,4/9/2017,8.057274416,8
7054,517,6,4/16/2017,8.034626658,8
7055,517,6,4/23/2017,8.012145682,8
7056,518,0,4/3/2017,33.53477405,34
7057,518,0,4/10/2017,33.22025411,33
7058,518,0,4/17/2017,33.00557993,33
7059,518,0,4/24/2017,32.80726862,33
7060,518,1,4/4/2017,21.17604667,21
7061,518,1,4/11/2017,21.01402552,21
7062,518,1,4/18/2017,20.85492626,21
7063,518,1,4/25/2017,20.69700318,21
7064,518,2,4/5/2017,32.83320643,33
7065,518,2,4/12/2017,31.17705549,31
7066,518,2,4/19/2017,31.10500049,31
7067,518,2,4/26/2017,31.36992663,31
7068,518,3,4/6/2017,18.64129956,19
7069,518,3,4/13/2017,18.47616571,18
7070,518,3,4/20/2017,18.31237677,18
7071,518,3,4/27/2017,18.15003705,18
7072,518,4,4/7/2017,64.06840138,64
7073,518,4,4/14/2017,63.94076977,64
7074,518,4,4/21/2017,63.86606694,64
7075,518,4,4/28/2017,63.79300019,64
7076,518,5,4/1/2017,11.12652509,11
7077,518,5,4/8/2017,11.07346294,11
7078,518,5,4/15/2017,10.9907985,11
7079,518,5,4/22/2017,10.91153343,11
7080,518,6,4/2/2017,13.36923364,13
7081,518,6,4/9/2017,13.29112973,13
7082,518,6,4/16/2017,13.21293789,13
7083,518,6,4/23/2017,13.13518385,13
7084,519,0,4/3/2017,11.73722238,12
7085,519,0,4/10/2017,11.53975684,12
7086,519,0,4/17/2017,11.36132286,11
7087,519,0,4/24/2017,11.18825298,11
7088,519,1,4/4/2017,24.76742854,25
7089,519,1,4/11/2017,24.36133547,24
7090,519,1,4/18/2017,24.08419155,24
7091,519,1,4/25/2017,23.79682499,24
7092,519,2,4/5/2017,26.45354793,26
7093,519,2,4/12/2017,24.50251894,25
7094,519,2,4/19/2017,24.20699461,24
7095,519,2,4/26/2017,24.46406791,24
7096,519,3,4/6/2017,4.038015282,4
7097,519,3,4/13/2017,3.957484781,4
7098,519,3,4/20/2017,3.878307863,4
7099,519,3,4/27/2017,3.800701565,4
7100,519,4,4/7/2017,38.10782577,38
7101,519,4,4/14/2017,37.8020612,38
7102,519,4,4/21/2017,37.55249001,38
7103,519,4,4/28/2017,37.3068195,37
7104,519,5,4/1/2017,4.895206923,5
7105,519,5,4/8/2017,4.207154348,4
7106,519,5,4/15/2017,4.597855381,5
7107,519,5,4/22/2017,4.417484877,4
7108,519,6,4/2/2017,2.668134104,3
7109,519,6,4/9/2017,2.67120069,3
7110,519,6,4/16/2017,2.627657463,3
7111,519,6,4/23/2017,2.593954004,3
7112,520,0,4/3/2017,8.152876257,8
7113,520,0,4/10/2017,10.03305687,10
7114,520,0,4/17/2017,9.045471134,9
7115,520,0,4/24/2017,8.74767768,9
7116,520,1,4/4/2017,2.984975572,3
7117,520,1,4/11/2017,2.928523518,3
7118,520,1,4/18/2017,2.878292237,3
7119,520,1,4/25/2017,2.828654485,3
7120,520,2,4/5/2017,2.947292384,3
7121,520,2,4/12/2017,2.901761518,3
7122,520,2,4/19/2017,2.845375704,3
7123,520,2,4/26/2017,2.792034371,3
7124,520,3,4/6/2017,2.178561112,2
7125,520,3,4/13/2017,2.13382952,2
7126,520,3,4/20/2017,2.090016386,2
7127,520,3,4/27/2017,2.047102851,2
7128,520,4,4/7/2017,9.319038157,9
7129,520,4,4/14/2017,9.221943257,9
7130,520,4,4/21/2017,9.126871921,9
7131,520,4,4/28/2017,9.032790209,9
7132,520,5,4/1/2017,0.555174835,1
7133,520,5,4/8/2017,0.393840835,0
7134,520,5,4/15/2017,0.447100414,0
7135,520,5,4/22/2017,0.460356608,0
7136,520,6,4/2/2017,4.598772393,5
7137,520,6,4/9/2017,4.557175711,5
7138,520,6,4/16/2017,4.515836003,5
7139,520,6,4/23/2017,4.474874331,4
7140,522,0,4/3/2017,3.949556278,4
7141,522,0,4/10/2017,3.881343118,4
7142,522,0,4/17/2017,3.830308537,4
7143,522,0,4/24/2017,3.78268097,4
7144,522,1,4/4/2017,5.885029317,6
7145,522,1,4/11/2017,5.820287001,6
7146,522,1,4/18/2017,5.756256928,6
7147,522,1,4/25/2017,5.692931262,6
7148,522,2,4/5/2017,7.382702982,7
7149,522,2,4/12/2017,7.299626474,7
7150,522,2,4/19/2017,7.214532826,7
7151,522,2,4/26/2017,7.130747525,7
7152,522,3,4/6/2017,6.255962834,6
7153,522,3,4/13/2017,6.164895472,6
7154,522,3,4/20/2017,6.074886584,6
7155,522,3,4/27/2017,5.986197199,6
7156,522,4,4/7/2017,18.13968862,18
7157,522,4,4/14/2017,17.30861104,17
7158,522,4,4/21/2017,17.07736795,17
7159,522,4,4/28/2017,16.9498529,17
7160,522,5,4/1/2017,0.855218606,1
7161,522,5,4/8/2017,0.843137395,1
7162,522,5,4/15/2017,0.831226848,1
7163,522,5,4/22/2017,0.819484555,1
7164,522,6,4/2/2017,3.241221713,3
7165,522,6,4/9/2017,3.216646645,3
7166,522,6,4/16/2017,3.188196278,3
7167,522,6,4/23/2017,3.160241909,3
7168,523,0,4/3/2017,26.59531663,27
7169,523,0,4/10/2017,26.22487988,26
7170,523,0,4/17/2017,25.96161609,26
7171,523,0,4/24/2017,25.73135186,26
7172,523,1,4/4/2017,48.33854573,48
7173,523,1,4/11/2017,53.07306619,53
7174,523,1,4/18/2017,50.63138295,51
7175,523,1,4/25/2017,49.91356318,50
7176,523,2,4/5/2017,34.29228009,34
7177,523,2,4/12/2017,31.19535327,31
7178,523,2,4/19/2017,31.50693568,32
7179,523,2,4/26/2017,31.92387009,32
7180,523,3,4/6/2017,14.2918383,14
7181,523,3,4/13/2017,14.12625551,14
7182,523,3,4/20/2017,13.96225258,14
7183,523,3,4/27/2017,13.80013958,14
7184,523,4,4/7/2017,45.16552705,45
7185,523,4,4/14/2017,44.32862468,44
7186,523,4,4/21/2017,44.06063044,44
7187,523,4,4/28/2017,43.85936274,44
7188,523,5,4/1/2017,3.98716155,4
7189,523,5,4/8/2017,3.437214753,3
7190,523,5,4/15/2017,3.584588674,4
7191,523,5,4/22/2017,3.612131601,4
7192,523,6,4/2/2017,9.02942737,9
7193,523,6,4/9/2017,9.057342417,9
7194,523,6,4/16/2017,8.982269697,9
7195,523,6,4/23/2017,8.927213079,9
7196,524,0,4/3/2017,5.67515093,6
7197,524,0,4/10/2017,5.607591741,6
7198,524,0,4/17/2017,5.540836804,6
7199,524,0,4/24/2017,5.474876543,5
7200,524,1,4/4/2017,17.8189313,18
7201,524,1,4/11/2017,15.97484567,16
7202,524,1,4/18/2017,15.72060281,16
7203,524,1,4/25/2017,16.25295233,16
7204,524,2,4/5/2017,5.470704581,5
7205,524,2,4/12/2017,5.396505767,5
7206,524,2,4/19/2017,5.323307843,5
7207,524,2,4/26/2017,5.251102784,5
7208,524,3,4/6/2017,6.061189867,6
7209,524,3,4/13/2017,5.977058626,6
7210,524,3,4/20/2017,5.89353778,6
7211,524,3,4/27/2017,5.811199629,6
7212,524,4,4/7/2017,19.51688435,20
7213,524,4,4/14/2017,19.38190259,19
7214,524,4,4/21/2017,19.29247519,19
7215,524,4,4/28/2017,19.20152551,19
7216,524,5,4/1/2017,0.379345665,0
7217,524,5,4/8/2017,0.327818524,0
7218,524,5,4/15/2017,0.365453042,0
7219,524,5,4/22/2017,0.340755691,0
7220,524,6,4/2/2017,2.61593993,3
7221,524,6,4/9/2017,2.607465194,3
7222,524,6,4/16/2017,2.57678229,3
7223,524,6,4/23/2017,2.549311998,3
7224,525,0,4/3/2017,4.511371005,5
7225,525,0,4/10/2017,4.461825067,4
7226,525,0,4/17/2017,4.412908384,4
7227,525,0,4/24/2017,4.364526653,4
7228,525,1,4/4/2017,3.559213927,4
7229,525,1,4/11/2017,3.519153944,4
7230,525,1,4/18/2017,3.48112982,3
7231,525,1,4/25/2017,3.443569424,3
7232,525,2,4/5/2017,3.790247181,4
7233,525,2,4/12/2017,3.764717216,4
7234,525,2,4/19/2017,3.716342549,4
7235,525,2,4/26/2017,3.671179956,4
7236,525,3,4/6/2017,2.208246319,2
7237,525,3,4/13/2017,2.18592811,2
7238,525,3,4/20/2017,2.154872202,2
7239,525,3,4/27/2017,2.125403632,2
7240,525,4,4/7/2017,11.17592736,11
7241,525,4,4/14/2017,11.13651402,11
7242,525,4,4/21/2017,11.10287402,11
7243,525,4,4/28/2017,11.06947871,11
7244,525,5,4/1/2017,6.326458972,6
7245,525,5,4/8/2017,4.975125327,5
7246,525,5,4/15/2017,5.767261082,6
7247,525,5,4/22/2017,5.573861774,6
7248,525,6,4/2/2017,1.987808357,2
7249,525,6,4/9/2017,1.975254699,2
7250,525,6,4/16/2017,1.949099318,2
7251,525,6,4/23/2017,1.925306995,2
7252,526,0,4/3/2017,37.6588855,38
7253,526,0,4/10/2017,39.77269703,40
7254,526,0,4/17/2017,39.14808106,39
7255,526,0,4/24/2017,38.59323086,39
7256,526,1,4/4/2017,22.95125347,23
7257,526,1,4/11/2017,24.86298543,25
7258,526,1,4/18/2017,24.05777898,24
7259,526,1,4/25/2017,23.4413614,23
7260,526,2,4/5/2017,23.6632472,24
7261,526,2,4/12/2017,21.24048594,21
7262,526,2,4/19/2017,22.19286918,22
7263,526,2,4/26/2017,22.0959474,22
7264,526,3,4/6/2017,6.476120149,6
7265,526,3,4/13/2017,6.391419391,6
7266,526,3,4/20/2017,6.307826429,6
7267,526,3,4/27/2017,6.225326774,6
7268,526,4,4/7/2017,39.46516333,39
7269,526,4,4/14/2017,39.21199346,39
7270,526,4,4/21/2017,39.12957085,39
7271,526,4,4/28/2017,39.03638948,39
7272,526,5,4/1/2017,6.348388189,6
7273,526,5,4/8/2017,6.308841104,6
