,start_st,weekday,date,demand,type
15859,7174,2,2017-08-02,23,Lower Level Confidence
15860,7174,3,2017-07-13,55,Lower Level Confidence
15861,7174,3,2017-07-20,35,Lower Level Confidence
15862,7174,3,2017-07-27,43,Lower Level Confidence
15863,7174,3,2017-08-03,22,Lower Level Confidence
15864,7174,4,2017-07-14,31,Lower Level Confidence
15865,7174,4,2017-07-21,43,Lower Level Confidence
15866,7174,4,2017-07-28,3,Lower Level Confidence
15867,7174,4,2017-08-04,7,Lower Level Confidence
15868,7174,5,2017-07-15,53,Lower Level Confidence
15869,7174,5,2017-07-22,27,Lower Level Confidence
15870,7174,5,2017-07-29,22,Lower Level Confidence
15871,7174,5,2017-08-05,0,Lower Level Confidence
15872,7174,6,2017-07-16,28,Lower Level Confidence
15873,7174,6,2017-07-23,32,Lower Level Confidence
15874,7174,6,2017-07-30,12,Lower Level Confidence
15875,7174,6,2017-08-06,0,Lower Level Confidence
15876,7175,0,2017-07-17,109,Lower Level Confidence
15877,7175,0,2017-07-24,97,Lower Level Confidence
15878,7175,0,2017-07-31,56,Lower Level Confidence
15879,7175,0,2017-08-07,44,Lower Level Confidence
15880,7175,1,2017-07-11,120,Lower Level Confidence
15881,7175,1,2017-07-18,82,Lower Level Confidence
15882,7175,1,2017-07-25,114,Lower Level Confidence
15883,7175,1,2017-08-01,47,Lower Level Confidence
15884,7175,2,2017-07-12,127,Lower Level Confidence
15885,7175,2,2017-07-19,120,Lower Level Confidence
15886,7175,2,2017-07-26,92,Lower Level Confidence
15887,7175,2,2017-08-02,60,Lower Level Confidence
15888,7175,3,2017-07-13,195,Lower Level Confidence
15889,7175,3,2017-07-20,112,Lower Level Confidence
15890,7175,3,2017-07-27,141,Lower Level Confidence
15891,7175,3,2017-08-03,106,Lower Level Confidence
15892,7175,4,2017-07-14,198,Lower Level Confidence
15893,7175,4,2017-07-21,153,Lower Level Confidence
15894,7175,4,2017-07-28,126,Lower Level Confidence
15895,7175,4,2017-08-04,104,Lower Level Confidence
15896,7175,5,2017-07-15,111,Lower Level Confidence
15897,7175,5,2017-07-22,99,Lower Level Confidence
15898,7175,5,2017-07-29,78,Lower Level Confidence
15899,7175,5,2017-08-05,54,Lower Level Confidence
15900,7175,6,2017-07-16,73,Lower Level Confidence
15901,7175,6,2017-07-23,65,Lower Level Confidence
15902,7175,6,2017-07-30,18,Lower Level Confidence
15903,7175,6,2017-08-06,0,Lower Level Confidence
15904,7176,0,2017-07-17,76,Lower Level Confidence
15905,7176,0,2017-07-24,61,Lower Level Confidence
15906,7176,0,2017-07-31,72,Lower Level Confidence
15907,7176,0,2017-08-07,36,Lower Level Confidence
15908,7176,1,2017-07-04,116,Lower Level Confidence
15909,7176,1,2017-07-11,120,Lower Level Confidence
15910,7176,1,2017-07-18,60,Lower Level Confidence
15911,7176,1,2017-07-25,49,Lower Level Confidence
15912,7176,2,2017-07-12,119,Lower Level Confidence
15913,7176,2,2017-07-19,111,Lower Level Confidence
15914,7176,2,2017-07-26,54,Lower Level Confidence
15915,7176,2,2017-08-02,29,Lower Level Confidence
15916,7176,3,2017-07-13,74,Lower Level Confidence
15917,7176,3,2017-07-20,77,Lower Level Confidence
15918,7176,3,2017-07-27,29,Lower Level Confidence
15919,7176,3,2017-08-03,0,Lower Level Confidence
15920,7176,4,2017-07-14,71,Lower Level Confidence
15921,7176,4,2017-07-21,26,Lower Level Confidence
15922,7176,4,2017-07-28,1,Lower Level Confidence
15923,7176,4,2017-08-04,0,Lower Level Confidence
15924,7176,5,2017-07-15,31,Lower Level Confidence
15925,7176,5,2017-07-22,3,Lower Level Confidence
15926,7176,5,2017-07-29,5,Lower Level Confidence
15927,7176,5,2017-08-05,0,Lower Level Confidence
15928,7176,6,2017-07-16,67,Lower Level Confidence
15929,7176,6,2017-07-23,89,Lower Level Confidence
15930,7176,6,2017-07-30,32,Lower Level Confidence
15931,7176,6,2017-08-06,8,Lower Level Confidence
15932,7177,0,2017-07-17,61,Lower Level Confidence
15933,7177,0,2017-07-24,38,Lower Level Confidence
15934,7177,0,2017-07-31,0,Lower Level Confidence
15935,7177,0,2017-08-07,6,Lower Level Confidence
15936,7177,1,2017-07-11,65,Lower Level Confidence
15937,7177,1,2017-07-18,37,Lower Level Confidence
15938,7177,1,2017-07-25,0,Lower Level Confidence
15939,7177,1,2017-08-01,0,Lower Level Confidence
15940,7177,2,2017-07-12,86,Lower Level Confidence
15941,7177,2,2017-07-19,87,Lower Level Confidence
15942,7177,2,2017-07-26,75,Lower Level Confidence
15943,7177,2,2017-08-02,54,Lower Level Confidence
15944,7177,3,2017-07-13,51,Lower Level Confidence
15945,7177,3,2017-07-20,50,Lower Level Confidence
15946,7177,3,2017-07-27,0,Lower Level Confidence
15947,7177,3,2017-08-03,0,Lower Level Confidence
15948,7177,4,2017-07-14,66,Lower Level Confidence
15949,7177,4,2017-07-21,38,Lower Level Confidence
15950,7177,4,2017-07-28,1,Lower Level Confidence
15951,7177,4,2017-08-04,0,Lower Level Confidence
15952,7177,5,2017-07-15,49,Lower Level Confidence
15953,7177,5,2017-07-22,0,Lower Level Confidence
15954,7177,5,2017-07-29,20,Lower Level Confidence
15955,7177,5,2017-08-05,14,Lower Level Confidence
15956,7177,6,2017-07-16,137,Lower Level Confidence
15957,7177,6,2017-07-23,117,Lower Level Confidence
15958,7177,6,2017-07-30,81,Lower Level Confidence
15959,7177,6,2017-08-06,67,Lower Level Confidence
15960,7178,0,2017-07-17,93,Lower Level Confidence
15961,7178,0,2017-07-24,20,Lower Level Confidence
15962,7178,0,2017-07-31,4,Lower Level Confidence
15963,7178,0,2017-08-07,0,Lower Level Confidence
15964,7178,1,2017-07-11,110,Lower Level Confidence
15965,7178,1,2017-07-18,103,Lower Level Confidence
15966,7178,1,2017-07-25,83,Lower Level Confidence
15967,7178,1,2017-08-01,60,Lower Level Confidence
15968,7178,2,2017-07-12,188,Lower Level Confidence
15969,7178,2,2017-07-19,163,Lower Level Confidence
15970,7178,2,2017-07-26,158,Lower Level Confidence
15971,7178,2,2017-08-02,128,Lower Level Confidence
15972,7178,3,2017-07-13,131,Lower Level Confidence
15973,7178,3,2017-07-20,122,Lower Level Confidence
15974,7178,3,2017-07-27,98,Lower Level Confidence
15975,7178,3,2017-08-03,88,Lower Level Confidence
15976,7178,4,2017-07-14,147,Lower Level Confidence
15977,7178,4,2017-07-21,137,Lower Level Confidence
15978,7178,4,2017-07-28,95,Lower Level Confidence
15979,7178,4,2017-08-04,95,Lower Level Confidence
15980,7178,5,2017-07-15,43,Lower Level Confidence
15981,7178,5,2017-07-22,0,Lower Level Confidence
15982,7178,5,2017-07-29,5,Lower Level Confidence
15983,7178,5,2017-08-05,0,Lower Level Confidence
15984,7178,6,2017-07-16,68,Lower Level Confidence
15985,7178,6,2017-07-23,76,Lower Level Confidence
15986,7178,6,2017-07-30,52,Lower Level Confidence
15987,7178,6,2017-08-06,55,Lower Level Confidence
15988,7179,0,2017-07-17,109,Lower Level Confidence
15989,7179,0,2017-07-24,52,Lower Level Confidence
15990,7179,0,2017-07-31,19,Lower Level Confidence
15991,7179,0,2017-08-07,10,Lower Level Confidence
15992,7179,1,2017-07-11,105,Lower Level Confidence
15993,7179,1,2017-07-18,92,Lower Level Confidence
15994,7179,1,2017-07-25,6,Lower Level Confidence
15995,7179,1,2017-08-01,9,Lower Level Confidence
15996,7179,2,2017-07-12,182,Lower Level Confidence
15997,7179,2,2017-07-19,156,Lower Level Confidence
15998,7179,2,2017-07-26,127,Lower Level Confidence
15999,7179,2,2017-08-02,102,Lower Level Confidence
16000,7179,3,2017-07-13,164,Lower Level Confidence
16001,7179,3,2017-07-20,107,Lower Level Confidence
16002,7179,3,2017-07-27,56,Lower Level Confidence
16003,7179,3,2017-08-03,85,Lower Level Confidence
16004,7179,4,2017-07-14,181,Lower Level Confidence
16005,7179,4,2017-07-21,150,Lower Level Confidence
16006,7179,4,2017-07-28,71,Lower Level Confidence
16007,7179,4,2017-08-04,82,Lower Level Confidence
16008,7179,5,2017-07-15,128,Lower Level Confidence
16009,7179,5,2017-07-22,137,Lower Level Confidence
16010,7179,5,2017-07-29,110,Lower Level Confidence
16011,7179,5,2017-08-05,93,Lower Level Confidence
16012,7179,6,2017-07-16,54,Lower Level Confidence
16013,7179,6,2017-07-23,21,Lower Level Confidence
16014,7179,6,2017-07-30,34,Lower Level Confidence
16015,7179,6,2017-08-06,0,Lower Level Confidence
16016,7180,0,2017-07-17,39,Lower Level Confidence
16017,7180,0,2017-07-24,0,Lower Level Confidence
16018,7180,0,2017-07-31,0,Lower Level Confidence
16019,7180,0,2017-08-07,0,Lower Level Confidence
16020,7180,1,2017-07-11,201,Lower Level Confidence
16021,7180,1,2017-07-18,152,Lower Level Confidence
16022,7180,1,2017-07-25,72,Lower Level Confidence
16023,7180,1,2017-08-01,129,Lower Level Confidence
16024,7180,2,2017-07-12,206,Lower Level Confidence
16025,7180,2,2017-07-19,231,Lower Level Confidence
16026,7180,2,2017-07-26,195,Lower Level Confidence
16027,7180,2,2017-08-02,185,Lower Level Confidence
16028,7180,3,2017-07-13,152,Lower Level Confidence
16029,7180,3,2017-07-20,94,Lower Level Confidence
16030,7180,3,2017-07-27,84,Lower Level Confidence
16031,7180,3,2017-08-03,72,Lower Level Confidence
16032,7180,4,2017-07-14,154,Lower Level Confidence
16033,7180,4,2017-07-21,144,Lower Level Confidence
16034,7180,4,2017-07-28,122,Lower Level Confidence
16035,7180,4,2017-08-04,125,Lower Level Confidence
16036,7180,5,2017-07-15,104,Lower Level Confidence
16037,7180,5,2017-07-22,115,Lower Level Confidence
16038,7180,5,2017-07-29,86,Lower Level Confidence
16039,7180,5,2017-08-05,105,Lower Level Confidence
16040,7180,6,2017-07-16,16,Lower Level Confidence
16041,7180,6,2017-07-23,11,Lower Level Confidence
16042,7180,6,2017-07-30,0,Lower Level Confidence
16043,7180,6,2017-08-06,0,Lower Level Confidence
16044,7181,0,2017-07-17,144,Lower Level Confidence
16045,7181,0,2017-07-24,98,Lower Level Confidence
16046,7181,0,2017-07-31,83,Lower Level Confidence
16047,7181,0,2017-08-07,113,Lower Level Confidence
16048,7181,1,2017-07-11,136,Lower Level Confidence
16049,7181,1,2017-07-18,119,Lower Level Confidence
16050,7181,1,2017-07-25,71,Lower Level Confidence
16051,7181,1,2017-08-01,84,Lower Level Confidence
16052,7181,2,2017-07-12,115,Lower Level Confidence
16053,7181,2,2017-07-19,101,Lower Level Confidence
16054,7181,2,2017-07-26,53,Lower Level Confidence
16055,7181,2,2017-08-02,8,Lower Level Confidence
16056,7181,3,2017-07-13,100,Lower Level Confidence
16057,7181,3,2017-07-20,94,Lower Level Confidence
16058,7181,3,2017-07-27,2,Lower Level Confidence
16059,7181,3,2017-08-03,0,Lower Level Confidence
16060,7181,4,2017-07-14,95,Lower Level Confidence
16061,7181,4,2017-07-21,82,Lower Level Confidence
16062,7181,4,2017-07-28,48,Lower Level Confidence
16063,7181,4,2017-08-04,0,Lower Level Confidence
16064,7181,5,2017-07-15,33,Lower Level Confidence
16065,7181,5,2017-07-22,0,Lower Level Confidence
16066,7181,5,2017-07-29,0,Lower Level Confidence
16067,7181,5,2017-08-05,0,Lower Level Confidence
16068,7181,6,2017-07-16,66,Lower Level Confidence
16069,7181,6,2017-07-23,19,Lower Level Confidence
16070,7181,6,2017-07-30,0,Lower Level Confidence
16071,7181,6,2017-08-06,0,Lower Level Confidence
16072,7182,0,2017-07-17,51,Lower Level Confidence
16073,7182,0,2017-07-24,45,Lower Level Confidence
16074,7182,0,2017-07-31,3,Lower Level Confidence
16075,7182,0,2017-08-07,0,Lower Level Confidence
16076,7182,1,2017-07-11,150,Lower Level Confidence
16077,7182,1,2017-07-18,141,Lower Level Confidence
16078,7182,1,2017-07-25,43,Lower Level Confidence
16079,7182,1,2017-08-01,94,Lower Level Confidence
16080,7182,2,2017-07-12,216,Lower Level Confidence
16081,7182,2,2017-07-19,202,Lower Level Confidence
16082,7182,2,2017-07-26,199,Lower Level Confidence
16083,7182,2,2017-08-02,177,Lower Level Confidence
16084,7182,3,2017-07-13,144,Lower Level Confidence
16085,7182,3,2017-07-20,164,Lower Level Confidence
16086,7182,3,2017-07-27,90,Lower Level Confidence
16087,7182,3,2017-08-03,114,Lower Level Confidence
16088,7182,4,2017-07-14,172,Lower Level Confidence
16089,7182,4,2017-07-21,134,Lower Level Confidence
16090,7182,4,2017-07-28,136,Lower Level Confidence
16091,7182,4,2017-08-04,118,Lower Level Confidence
16092,7182,5,2017-07-15,105,Lower Level Confidence
16093,7182,5,2017-07-22,67,Lower Level Confidence
16094,7182,5,2017-07-29,75,Lower Level Confidence
16095,7182,5,2017-08-05,27,Lower Level Confidence
16096,7182,6,2017-07-16,42,Lower Level Confidence
16097,7182,6,2017-07-23,9,Lower Level Confidence
16098,7182,6,2017-07-30,0,Lower Level Confidence
16099,7182,6,2017-08-06,0,Lower Level Confidence
16100,7183,0,2017-07-17,69,Lower Level Confidence
16101,7183,0,2017-07-24,52,Lower Level Confidence
16102,7183,0,2017-07-31,27,Lower Level Confidence
16103,7183,0,2017-08-07,42,Lower Level Confidence
16104,7183,1,2017-07-11,84,Lower Level Confidence
16105,7183,1,2017-07-18,61,Lower Level Confidence
16106,7183,1,2017-07-25,50,Lower Level Confidence
16107,7183,1,2017-08-01,53,Lower Level Confidence
16108,7183,2,2017-07-12,95,Lower Level Confidence
16109,7183,2,2017-07-19,87,Lower Level Confidence
16110,7183,2,2017-07-26,53,Lower Level Confidence
16111,7183,2,2017-08-02,56,Lower Level Confidence
16112,7183,3,2017-07-13,95,Lower Level Confidence
16113,7183,3,2017-07-20,67,Lower Level Confidence
16114,7183,3,2017-07-27,75,Lower Level Confidence
16115,7183,3,2017-08-03,56,Lower Level Confidence
16116,7183,4,2017-07-14,174,Lower Level Confidence
16117,7183,4,2017-07-21,107,Lower Level Confidence
16118,7183,4,2017-07-28,92,Lower Level Confidence
16119,7183,4,2017-08-04,80,Lower Level Confidence
16120,7183,5,2017-07-15,94,Lower Level Confidence
16121,7183,5,2017-07-22,86,Lower Level Confidence
16122,7183,5,2017-07-29,57,Lower Level Confidence
16123,7183,5,2017-08-05,42,Lower Level Confidence
16124,7183,6,2017-07-16,119,Lower Level Confidence
16125,7183,6,2017-07-23,126,Lower Level Confidence
16126,7183,6,2017-07-30,97,Lower Level Confidence
16127,7183,6,2017-08-06,113,Lower Level Confidence
16128,7184,0,2017-07-17,98,Lower Level Confidence
16129,7184,0,2017-07-24,83,Lower Level Confidence
16130,7184,0,2017-07-31,46,Lower Level Confidence
16131,7184,0,2017-08-07,50,Lower Level Confidence
16132,7184,1,2017-07-11,200,Lower Level Confidence
16133,7184,1,2017-07-18,290,Lower Level Confidence
16134,7184,1,2017-07-25,154,Lower Level Confidence
16135,7184,1,2017-08-01,215,Lower Level Confidence
16136,7184,2,2017-07-12,195,Lower Level Confidence
16137,7184,2,2017-07-19,117,Lower Level Confidence
16138,7184,2,2017-07-26,79,Lower Level Confidence
16139,7184,2,2017-08-02,21,Lower Level Confidence
16140,7184,3,2017-07-13,156,Lower Level Confidence
16141,7184,3,2017-07-20,132,Lower Level Confidence
16142,7184,3,2017-07-27,79,Lower Level Confidence
16143,7184,3,2017-08-03,104,Lower Level Confidence
16144,7184,4,2017-07-14,136,Lower Level Confidence
16145,7184,4,2017-07-21,114,Lower Level Confidence
16146,7184,4,2017-07-28,54,Lower Level Confidence
16147,7184,4,2017-08-04,63,Lower Level Confidence
16148,7184,5,2017-07-15,138,Lower Level Confidence
16149,7184,5,2017-07-22,144,Lower Level Confidence
16150,7184,5,2017-07-29,138,Lower Level Confidence
16151,7184,5,2017-08-05,133,Lower Level Confidence
16152,7184,6,2017-07-16,54,Lower Level Confidence
16153,7184,6,2017-07-23,0,Lower Level Confidence
16154,7184,6,2017-07-30,60,Lower Level Confidence
16155,7184,6,2017-08-06,0,Lower Level Confidence
16156,7188,0,2017-07-17,0,Lower Level Confidence
16157,7188,0,2017-07-24,0,Lower Level Confidence
16158,7188,0,2017-07-31,0,Lower Level Confidence
16159,7188,0,2017-08-07,0,Lower Level Confidence
16160,7188,1,2017-07-11,162,Lower Level Confidence
16161,7188,1,2017-07-18,89,Lower Level Confidence
16162,7188,1,2017-07-25,0,Lower Level Confidence
16163,7188,1,2017-08-01,49,Lower Level Confidence
16164,7188,2,2017-07-12,299,Lower Level Confidence
16165,7188,2,2017-07-19,276,Lower Level Confidence
16166,7188,2,2017-07-26,258,Lower Level Confidence
16167,7188,2,2017-08-02,247,Lower Level Confidence
16168,7188,3,2017-07-13,280,Lower Level Confidence
16169,7188,3,2017-07-20,281,Lower Level Confidence
16170,7188,3,2017-07-27,193,Lower Level Confidence
16171,7188,3,2017-08-03,200,Lower Level Confidence
16172,7188,4,2017-07-14,251,Lower Level Confidence
16173,7188,4,2017-07-21,166,Lower Level Confidence
16174,7188,4,2017-07-28,206,Lower Level Confidence
16175,7188,4,2017-08-04,189,Lower Level Confidence
16176,7188,5,2017-07-15,283,Lower Level Confidence
16177,7188,5,2017-07-22,303,Lower Level Confidence
16178,7188,5,2017-07-29,380,Lower Level Confidence
16179,7188,5,2017-08-05,136,Lower Level Confidence
16180,7188,6,2017-07-16,41,Lower Level Confidence
16181,7188,6,2017-07-23,19,Lower Level Confidence
16182,7188,6,2017-07-30,5,Lower Level Confidence
16183,7188,6,2017-08-06,18,Lower Level Confidence
16184,7189,0,2017-07-17,102,Lower Level Confidence
16185,7189,0,2017-07-24,79,Lower Level Confidence
16186,7189,0,2017-07-31,69,Lower Level Confidence
16187,7189,0,2017-08-07,77,Lower Level Confidence
16188,7189,1,2017-07-11,102,Lower Level Confidence
16189,7189,1,2017-07-18,76,Lower Level Confidence
16190,7189,1,2017-07-25,52,Lower Level Confidence
16191,7189,1,2017-08-01,59,Lower Level Confidence
16192,7189,2,2017-07-12,113,Lower Level Confidence
16193,7189,2,2017-07-19,99,Lower Level Confidence
16194,7189,2,2017-07-26,83,Lower Level Confidence
16195,7189,2,2017-08-02,81,Lower Level Confidence
16196,7189,3,2017-07-13,127,Lower Level Confidence
16197,7189,3,2017-07-20,106,Lower Level Confidence
16198,7189,3,2017-07-27,88,Lower Level Confidence
16199,7189,3,2017-08-03,103,Lower Level Confidence
16200,7189,4,2017-07-14,105,Lower Level Confidence
16201,7189,4,2017-07-21,85,Lower Level Confidence
16202,7189,4,2017-07-28,47,Lower Level Confidence
16203,7189,4,2017-08-04,24,Lower Level Confidence
16204,7189,5,2017-07-15,96,Lower Level Confidence
16205,7189,5,2017-07-22,67,Lower Level Confidence
16206,7189,5,2017-07-29,62,Lower Level Confidence
16207,7189,5,2017-08-05,65,Lower Level Confidence
16208,7189,6,2017-07-16,146,Lower Level Confidence
16209,7189,6,2017-07-23,130,Lower Level Confidence
16210,7189,6,2017-07-30,128,Lower Level Confidence
16211,7189,6,2017-08-06,126,Lower Level Confidence
16212,7190,0,2017-07-17,83,Lower Level Confidence
16213,7190,0,2017-07-24,39,Lower Level Confidence
16214,7190,0,2017-07-31,24,Lower Level Confidence
16215,7190,0,2017-08-07,37,Lower Level Confidence
16216,7190,1,2017-07-11,136,Lower Level Confidence
16217,7190,1,2017-07-18,105,Lower Level Confidence
16218,7190,1,2017-07-25,73,Lower Level Confidence
16219,7190,1,2017-08-01,77,Lower Level Confidence
16220,7190,2,2017-07-12,160,Lower Level Confidence
16221,7190,2,2017-07-19,182,Lower Level Confidence
16222,7190,2,2017-07-26,169,Lower Level Confidence
16223,7190,2,2017-08-02,191,Lower Level Confidence
16224,7190,3,2017-07-13,187,Lower Level Confidence
16225,7190,3,2017-07-20,131,Lower Level Confidence
16226,7190,3,2017-07-27,162,Lower Level Confidence
16227,7190,3,2017-08-03,134,Lower Level Confidence
16228,7190,4,2017-07-14,207,Lower Level Confidence
16229,7190,4,2017-07-21,186,Lower Level Confidence
16230,7190,4,2017-07-28,176,Lower Level Confidence
16231,7190,4,2017-08-04,170,Lower Level Confidence
16232,7190,5,2017-07-15,190,Lower Level Confidence
16233,7190,5,2017-07-22,144,Lower Level Confidence
16234,7190,5,2017-07-29,167,Lower Level Confidence
16235,7190,5,2017-08-05,139,Lower Level Confidence
16236,7190,6,2017-07-16,115,Lower Level Confidence
16237,7190,6,2017-07-23,112,Lower Level Confidence
16238,7190,6,2017-07-30,86,Lower Level Confidence
16239,7190,6,2017-08-06,96,Lower Level Confidence
16240,7191,0,2017-07-17,33,Lower Level Confidence
16241,7191,0,2017-07-24,7,Lower Level Confidence
16242,7191,0,2017-07-31,12,Lower Level Confidence
16243,7191,0,2017-08-07,0,Lower Level Confidence
16244,7191,1,2017-07-11,98,Lower Level Confidence
16245,7191,1,2017-07-18,96,Lower Level Confidence
16246,7191,1,2017-07-25,49,Lower Level Confidence
16247,7191,1,2017-08-01,91,Lower Level Confidence
16248,7191,2,2017-07-12,71,Lower Level Confidence
16249,7191,2,2017-07-19,50,Lower Level Confidence
16250,7191,2,2017-07-26,56,Lower Level Confidence
16251,7191,2,2017-08-02,28,Lower Level Confidence
16252,7191,3,2017-07-13,99,Lower Level Confidence
16253,7191,3,2017-07-20,76,Lower Level Confidence
16254,7191,3,2017-07-27,90,Lower Level Confidence
16255,7191,3,2017-08-03,62,Lower Level Confidence
16256,7191,4,2017-07-14,63,Lower Level Confidence
16257,7191,4,2017-07-21,35,Lower Level Confidence
16258,7191,4,2017-07-28,0,Lower Level Confidence
16259,7191,4,2017-08-04,0,Lower Level Confidence
16260,7191,5,2017-07-15,74,Lower Level Confidence
16261,7191,5,2017-07-22,75,Lower Level Confidence
16262,7191,5,2017-07-29,55,Lower Level Confidence
16263,7191,5,2017-08-05,51,Lower Level Confidence
16264,7191,6,2017-07-16,31,Lower Level Confidence
16265,7191,6,2017-07-23,31,Lower Level Confidence
16266,7191,6,2017-07-30,23,Lower Level Confidence
16267,7191,6,2017-08-06,9,Lower Level Confidence
16268,7192,0,2017-07-17,78,Lower Level Confidence
16269,7192,0,2017-07-24,47,Lower Level Confidence
16270,7192,0,2017-07-31,4,Lower Level Confidence
16271,7192,0,2017-08-07,0,Lower Level Confidence
16272,7192,1,2017-07-11,90,Lower Level Confidence
16273,7192,1,2017-07-18,80,Lower Level Confidence
16274,7192,1,2017-07-25,55,Lower Level Confidence
16275,7192,1,2017-08-01,61,Lower Level Confidence
16276,7192,2,2017-07-12,90,Lower Level Confidence
16277,7192,2,2017-07-19,78,Lower Level Confidence
16278,7192,2,2017-07-26,64,Lower Level Confidence
16279,7192,2,2017-08-02,30,Lower Level Confidence
16280,7192,3,2017-07-13,84,Lower Level Confidence
16281,7192,3,2017-07-20,99,Lower Level Confidence
16282,7192,3,2017-07-27,57,Lower Level Confidence
16283,7192,3,2017-08-03,60,Lower Level Confidence
16284,7192,4,2017-07-14,104,Lower Level Confidence
16285,7192,4,2017-07-21,82,Lower Level Confidence
16286,7192,4,2017-07-28,54,Lower Level Confidence
16287,7192,4,2017-08-04,49,Lower Level Confidence
16288,7192,5,2017-07-15,52,Lower Level Confidence
16289,7192,5,2017-07-22,60,Lower Level Confidence
16290,7192,5,2017-07-29,6,Lower Level Confidence
16291,7192,5,2017-08-05,44,Lower Level Confidence
16292,7192,6,2017-07-16,5,Lower Level Confidence
16293,7192,6,2017-07-23,43,Lower Level Confidence
16294,7192,6,2017-07-30,0,Lower Level Confidence
16295,7192,6,2017-08-06,0,Lower Level Confidence
16296,7193,0,2017-07-17,31,Lower Level Confidence
16297,7193,0,2017-07-24,7,Lower Level Confidence
16298,7193,0,2017-07-31,0,Lower Level Confidence
16299,7193,0,2017-08-07,0,Lower Level Confidence
16300,7193,1,2017-07-11,80,Lower Level Confidence
16301,7193,1,2017-07-18,63,Lower Level Confidence
16302,7193,1,2017-07-25,57,Lower Level Confidence
16303,7193,1,2017-08-01,44,Lower Level Confidence
16304,7193,2,2017-07-12,73,Lower Level Confidence
16305,7193,2,2017-07-19,79,Lower Level Confidence
16306,7193,2,2017-07-26,46,Lower Level Confidence
16307,7193,2,2017-08-02,47,Lower Level Confidence
16308,7193,3,2017-07-13,40,Lower Level Confidence
16309,7193,3,2017-07-20,33,Lower Level Confidence
16310,7193,3,2017-07-27,25,Lower Level Confidence
16311,7193,3,2017-08-03,0,Lower Level Confidence
16312,7193,4,2017-07-14,73,Lower Level Confidence
16313,7193,4,2017-07-21,71,Lower Level Confidence
16314,7193,4,2017-07-28,67,Lower Level Confidence
16315,7193,4,2017-08-04,76,Lower Level Confidence
16316,7193,5,2017-07-15,13,Lower Level Confidence
16317,7193,5,2017-07-22,27,Lower Level Confidence
16318,7193,5,2017-07-29,0,Lower Level Confidence
16319,7193,5,2017-08-05,4,Lower Level Confidence
16320,7193,6,2017-07-16,37,Lower Level Confidence
16321,7193,6,2017-07-23,21,Lower Level Confidence
16322,7193,6,2017-07-30,0,Lower Level Confidence
16323,7193,6,2017-08-06,0,Lower Level Confidence
16324,7194,0,2017-07-17,38,Lower Level Confidence
16325,7194,0,2017-07-24,10,Lower Level Confidence
16326,7194,0,2017-07-31,0,Lower Level Confidence
16327,7194,0,2017-08-07,0,Lower Level Confidence
16328,7194,1,2017-07-11,71,Lower Level Confidence
16329,7194,1,2017-07-18,38,Lower Level Confidence
16330,7194,1,2017-07-25,0,Lower Level Confidence
16331,7194,1,2017-08-01,0,Lower Level Confidence
16332,7194,2,2017-07-12,102,Lower Level Confidence
16333,7194,2,2017-07-19,113,Lower Level Confidence
16334,7194,2,2017-07-26,0,Lower Level Confidence
16335,7194,2,2017-08-02,77,Lower Level Confidence
16336,7194,3,2017-07-13,81,Lower Level Confidence
16337,7194,3,2017-07-20,64,Lower Level Confidence
16338,7194,3,2017-07-27,41,Lower Level Confidence
16339,7194,3,2017-08-03,0,Lower Level Confidence
16340,7194,4,2017-07-14,44,Lower Level Confidence
16341,7194,4,2017-07-21,27,Lower Level Confidence
16342,7194,4,2017-07-28,1,Lower Level Confidence
16343,7194,4,2017-08-04,0,Lower Level Confidence
16344,7194,5,2017-07-15,94,Lower Level Confidence
16345,7194,5,2017-07-22,97,Lower Level Confidence
16346,7194,5,2017-07-29,69,Lower Level Confidence
16347,7194,5,2017-08-05,67,Lower Level Confidence
16348,7194,6,2017-07-16,22,Lower Level Confidence
16349,7194,6,2017-07-23,26,Lower Level Confidence
16350,7194,6,2017-07-30,10,Lower Level Confidence
16351,7194,6,2017-08-06,27,Lower Level Confidence
16352,7195,0,2017-07-17,49,Lower Level Confidence
16353,7195,0,2017-07-24,8,Lower Level Confidence
16354,7195,0,2017-07-31,0,Lower Level Confidence
16355,7195,0,2017-08-07,0,Lower Level Confidence
16356,7195,1,2017-07-11,75,Lower Level Confidence
16357,7195,1,2017-07-18,82,Lower Level Confidence
16358,7195,1,2017-07-25,17,Lower Level Confidence
16359,7195,1,2017-08-01,61,Lower Level Confidence
16360,7195,2,2017-07-12,80,Lower Level Confidence
16361,7195,2,2017-07-19,106,Lower Level Confidence
16362,7195,2,2017-07-26,94,Lower Level Confidence
16363,7195,2,2017-08-02,46,Lower Level Confidence
16364,7195,3,2017-07-13,146,Lower Level Confidence
16365,7195,3,2017-07-20,84,Lower Level Confidence
16366,7195,3,2017-07-27,77,Lower Level Confidence
16367,7195,3,2017-08-03,72,Lower Level Confidence
16368,7195,4,2017-07-14,32,Lower Level Confidence
16369,7195,4,2017-07-21,14,Lower Level Confidence
16370,7195,4,2017-07-28,0,Lower Level Confidence
16371,7195,4,2017-08-04,0,Lower Level Confidence
16372,7195,5,2017-07-15,88,Lower Level Confidence
16373,7195,5,2017-07-22,55,Lower Level Confidence
16374,7195,5,2017-07-29,58,Lower Level Confidence
16375,7195,5,2017-08-05,46,Lower Level Confidence
